True Id;Source;Site name;Address;Zip;Phone;Fax;Program Name;Length of Day;IDHS Provider ID;Agency;Neighborhood;Funded Enrollment;Program Option;Number per Site EHS;Number per Site HS;Director;Head Start Fund;Eearly Head Start Fund;CC fund;Progmod;Website;Executive Director;Center Director;ECE Available Programs;NAEYC Valid Until;NAEYC Program Id;Email Address;Ounce of Prevention Description;Purple binder service type;Column;Column2
714160621;DFSS_AgencySiteLies_2012.csv;Chicago Public Schools Guggenheim, Simon;7141 S. Morgan St. ;60621;5353587;;;;;;;Chicago Public Schools;;;;;;;;;;;www.cps.edu;Paula Cottone;Vikki Stokes;;;;;;
714160621;ECE Chicago Find a School scrape.csv; Guggenheim;7141 S. Morgan ;60621;5353587;;;;;;Englewood;;;;;;;;;;;;;HS-HD;;;;;;;
714660636;CPS_Early_Childhood_Portal_scrape.csv; Ada S. McKinley Community Services - Little Hands;7146 S Ashland Ave ;;;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;
714660636;CPS_Early_Childhood_Portal_scrape.csv; Ada S. McKinley Community Services - Little Hands;7146 S Ashland Ave ;;;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
714660636;chapin_dfss_providers_2011_070212.csv;ADA S. MCKINLEY COMMUNITY SERVICES LITTLE HANDS;7146 S ASHLAND ;60636;4710662;;;;;;;ADA S. MCKINLEY COMMUNITY SERVICES;WEST ENGLEWOOD;;;;;Crystal Fielder;Yes;No;No;;;;;;;;;;
714660636;DFSS_AgencySiteLies_2012.csv;Ada S. McKinley Community Services Little Hands;7146 S Ashland Ave. ;60636;4710662;;;;;;;Ada S. McKinley Community Services;;;;;;;;;;;www.adasmckinley.org;George Jones, Jr.;Lafredia Hobson;;;;;;
722260649;CPS_Early_Childhood_Portal_scrape.csv; Ada S. McKinley Community Services - McKinley - Howard;7222 S Exchange Ave ;;2219711;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;
722260649;CPS_Early_Childhood_Portal_scrape.csv; Ada S. McKinley Ersula Howard;7222 S. Exchange ;;2219711;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;
722260649;CPS_Early_Childhood_Portal_scrape.csv; Ada S. McKinley Community Services - McKinley - Howard;7222 S Exchange Ave ;;2219711;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
722260649;CPS_Early_Childhood_Portal_scrape.csv; Ada S. McKinley Community Services - McKinley - Howard;7222 S Exchange Ave ;;2219711;;State Pre-Kindergarten;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
722260649;chapin_dfss_providers_2011_070212.csv;ADA S. MCKINLEY COMMUNITY SERVICES MCKINLEY-ERSULA HOWARD;7222 S EXCHANGE ;60649;2219711;;;;;;;ADA S. MCKINLEY COMMUNITY SERVICES;SOUTH SHORE;;;;;Stella Sweeten;Yes;No;No;4357IT(Child Care IT Center), 7035PS(HS Collaboration with C;;;;;;;;;
722260649;DFSS_AgencySiteLies_2012.csv;Ada S. McKinley Community Services McKinley-Ersula Howard;7222 S. Exchange ;60649;2219711;;;;;;;Ada S. McKinley Community Services;;;;;;;;;;;www.adasmckinley.org;George Jones, Jr.;Joni Rudds;;;;;;
722260649;purple_binder_early_childhood.csv; Ada S. McKinley Community Services - Ersula Howard;7222 S Exchange Avenue ;60649;2219711;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care
723960619;chapin_dfss_providers_2011_070212.csv;HENRY BOOTH HOUSE GINA'S UNBELIEVABLE;7239 S DOBSON ;60619;3242010;;;;;;;HENRY BOOTH HOUSE;GREATER GRAND CROSSING;;;;;Gina Thomas;Yes;No;No;;;;;;;;;;
723960619;DFSS_AgencySiteLies_2012.csv;Henry Booth House Gina's Unbelievable;7239 S. Dobson ;60619;3242010;;;;;;;Henry Booth House;;;;;;;;;;;www.henryboothhouse.org;Scott Perkins;Gina Thomas ;;;;;;
723960619;NAEYC_accreditation.csv; Gina's Unbelievable Learning Center;7239 S. Dobson Avenue  ;60619;3242010;;;;;;;;;;;;;;;;;;;;;;08/01/16;726339;thomag836@ameritech.net;;
723960619;purple_binder_early_childhood.csv; Abraham Lincoln Centre;7239 S Dobson Avenue ;60619;4934496;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care
724060619;CPS_Early_Childhood_Portal_scrape.csv; Deneen;7240 S. Wabash ;;5353035;;Head Start;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
724060619;chapin_dfss_providers_2011_070212.csv;CHICAGO PUBLIC SCHOOLS DENEEN, CHARLES S.;7240 S WABASH AVE ;60619;5353035;;;;;;;CHICAGO PUBLIC SCHOOLS;GREATER GRAND CROSSING;;;;;Joyce Lockhart-Fisher;Yes;No;No;;;;;;;;;;
725060631;purple_binder_early_childhood.csv; Children's Campus;7250 W Touhy Avenue ;60631;6313632;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care
725760619;DFSS_AgencySiteLies_2012.csv;Chicago Public Schools Deneen, Charles S.;7257 S. State ;60619;5353035;;;;;;;Chicago Public Schools;;;;;;;;;;;www.cps.edu;Paula Cottone;Annise Lewis;;;;;;
725760619;ECE Chicago Find a School scrape.csv; Deneen;7257 S. State ;60619;5353035;;;;;;Greater Grand Crossing;;;;;;;;;;;;;HS-HD;;;;;;;
726360631;NAEYC_accreditation.csv; Immaculate Conception Early Childhood Program;7263 West Talcott Avenue  ;60631;7750545;;;;;;;;;;;;;;;;;;http://www.iccowboys.net;;;;12/01/15;595619;felicione@iccowboys.net;;
731260619;chapin_dfss_providers_2011_070212.csv;CAROLE ROBERTSON CENTER FOR LEARNING FCCH-LINDA LEWIS;7312 S SAINT LAWRENCE AVE ;60619;2437225;;;;;;;CAROLE ROBERTSON CENTER FOR LEARNING;GREATER GRAND CROSSING;;;;;Jolene Martin;Yes;No;No;6100PS(HS Collaboration with Childcare Homes), 6100IP(EHS Co;;;;;;;;;
731660636;CPS_Early_Childhood_Portal_scrape.csv; Randolph;7316 S. Hoyne ;;5359015;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
731660636;ECE Chicago Find a School scrape.csv; Randolph;7316 S. Hoyne ;60636;5359015;;;;;;West Englewood;;;;;;;;;;;;;PFA-REG;;;;;;;
732060621;CPS_Early_Childhood_Portal_scrape.csv; Catholic Charities of the Archdiocese of Chicago - Maria's Garden;7320 S Yale Ave ;;9943016;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
732060621;purple_binder_early_childhood.csv; Catholic Charities Chicago - Maria's Garden;7320 S Yale Avenue ;60621;9943016;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care
734560645;CPS_Early_Childhood_Portal_scrape.csv; Rogers;7345 N. Washtenaw ;;5342125;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
734560645;ECE Chicago Find a School scrape.csv; Rogers;7345 N. Washtenaw ;60645;5342125;;;;;;West Ridge;;;;;;;;;;;;;PFA-REG TS;;;;;;;
735060619;CPS_Early_Childhood_Portal_scrape.csv; Tanner;7350 S. Evans ;;5353870;;Head Start;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
735060619;chapin_dfss_providers_2011_070212.csv;CHICAGO PUBLIC SCHOOLS TANNER, HENRY O.;7350 S EVANS ;60619;5353870;;;;;;;CHICAGO PUBLIC SCHOOLS;GREATER GRAND CROSSING;;;;;Mrs. Mona T. Miller;Yes;No;No;;;;;;;;;;
735060619;DFSS_AgencySiteLies_2012.csv;Chicago Public Schools Tanner, Henry O.;7350 S. Evans ;60619;5353870;;;;;;;Chicago Public Schools;;;;;;;;;;;www.cps.edu;Paula Cottone;Kenndell Smith ;;;;;;
735060619;ECE Chicago Find a School scrape.csv; Tanner (Blended);7350 S. Evans ;60619;5353870;;;;;;Greater Grand Crossing;;;;;;;;;;;;;HS-HD;;;;;;;
735060631;CPS_Early_Childhood_Portal_scrape.csv; Ebinger;7350 W Pratt ;;5341070;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
735060631;ECE Chicago Find a School scrape.csv; Ebinger;7350 W Pratt ;60631;5341070;;;;;;Edison Park;;;;;;;;;;;;;PFA-REG;;;;;;;
735060649;CPS_Early_Childhood_Portal_scrape.csv; South Shore United Methodist - South Shore United;7350 S Jeffery Blvd ;;3244430;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;
735060649;CPS_Early_Childhood_Portal_scrape.csv; South Shore United Methodist - South Shore United;7350 S Jeffery Blvd ;;3244430;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
735060649;chapin_dfss_providers_2011_070212.csv;SOUTH SHORE UNITED METHODIST SOUTH SHORE UNITED METHODIST;7350 S JEFFERY ;60649;3424430;;;;;;;SOUTH SHORE UNITED METHODIST;SOUTH SHORE;;;;;Bettye Turner;Yes;No;No;7141PS(HS Collaboration with Childcare);;;;;;;;;
735060649;DFSS_AgencySiteLies_2012.csv;South Shore United Methodist South Shore United Child Care Center;7350 S. Jeffery ;60649;3244430;;;;;;;South Shore United Methodist;;;;;;;;;;;;Marcell Hooks;Marcell Hooks;;;;;;
735060649;NAEYC_accreditation.csv; South Shore United Methodist Child Care Center;7350 South Jeffery Boulevard  ;60649;3244430;;;;;;;;;;;;;;;;;;;;;;03/31/13;564213;ssumccc1@ameritech.net;;
735560649;CPS_Early_Childhood_Portal_scrape.csv; Bouchet;7355 S. Jeffery ;;5350501;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
735560649;ECE Chicago Find a School scrape.csv; Bouchet;7355 S. Jefferey Blvd. ;60649;5350501;;;;;;South Shore;;;;;;;;;;;;;PFA-REG;;;;;;;
741160619;NAEYC_accreditation.csv; Itsy Bitsy People Palace ,Inc.;7411 South Cottage Grove Ave. Ground Floor ;60619;8467396;;;;;;;;;;;;;;;;;;;;;;04/30/13;486831;info@itsybitsypeoplepalace.com;;
741460626;CPS_Early_Childhood_Portal_scrape.csv; Jordan;7414 N. Wolcott ;;5342220;;Head Start;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
741460626;chapin_dfss_providers_2011_070212.csv;CHICAGO PUBLIC SCHOOLS JORDAN COMM.;7414 NORTH WOLCOTT ;60626;5342220;;;;;;;CHICAGO PUBLIC SCHOOLS;ROGERS PARK;;;;;Willie  White;Yes;No;No;;;;;;;;;;
741460626;DFSS_AgencySiteLies_2012.csv;Chicago Public Schools Jordan Comm.;7414 North Wolcott ;60626;5342220;;;;;;;Chicago Public Schools;;;;;;;;;;;www.cps.edu;Paula Cottone;Willie  White;;;;;;
741460626;ECE Chicago Find a School scrape.csv; Jordan;7414 N. Wolcott ;60626;5342220;;;;;;Rogers Park;;;;;;;;;;;;;HS-HD;;;;;;;
741960619;CPS_Early_Childhood_Portal_scrape.csv; Itsy Bitsy People Palace, Inc.;7419 S. Cottage Grove ;;8467396;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;
741960619;CPS_Early_Childhood_Portal_scrape.csv; Henry Booth House - Itsy Bitsy People Palace, Inc;7419 S Cottage Grove Ave ;;8467396;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
741960619;chapin_dfss_providers_2011_070212.csv;HENRY BOOTH HOUSE ITSY BITSY PEOPLE PALACE, INC;7419 S COTTAGE GROVE AVE ;60619;8467396;;;;;;;HENRY BOOTH HOUSE;GREATER GRAND CROSSING;;;;;Ms. Whiting;Yes;No;No;;;;;;;;;;
741960619;DFSS_AgencySiteLies_2012.csv;Henry Booth House Itsy Bitsy People Palace. Inc;7419 S. Cottage Grove Ave. ;60619;8467396;;;;;;;Henry Booth House;;;;;;;;;;;www.henryboothhouse.org;Scott Perkins;Ms. Whiting ;;;;;;
741960619;NAEYC_accreditation.csv; Itsy Bitsy People Palace ,Inc.;7419 South Cottage Grove Avenue  ;60619;8467396;;;;;;;;;;;;;;;;;;http://info@itsybitsypeoplepalace.com;;;;04/30/13;486831;info@itsybitsypeoplepalace.com;;
742460621;CPS_Early_Childhood_Portal_scrape.csv; Stagg;7424 S. Morgan ;;5353565;;Head Start;5-6 hours;;;;;;;;;;;;;;;;;;;;;;;
742460621;chapin_dfss_providers_2011_070212.csv;CHICAGO PUBLIC SCHOOLS STAGG, AMOS A.;7424 S MORGAN ST ;60621;5353565;;;;;;;CHICAGO PUBLIC SCHOOLS;ENGLEWOOD;;;;;Ms. Ruth A. Miller;Yes;No;No;;;;;;;;;;
742460621;DFSS_AgencySiteLies_2012.csv;Chicago Public Schools Stagg, Amos A.;7424 S. Morgan St. ;60621;5353565;;;;;;;Chicago Public Schools;;;;;;;;;;;www.cps.edu;Paula Cottone;Ms. Ruth A. Miller;;;;;;
742460621;ECE Chicago Find a School scrape.csv; Stagg;7424 S. Morgan ;60621;5353565;;;;;;Englewood;;;;;;;;;;;;;HS-HD;;;;;;;
742860626;CPS_Early_Childhood_Portal_scrape.csv; Little People Day Care & Kindergarten;7428 N. Rogers Ave. ;;7612305;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;
742860626;chapin_dfss_providers_2011_070212.csv;CHICAGO COMMONS ASSOCIATION LITTLE PEOPLE'S DAY CARE;7428 N ROGERS AVE ;60626;7612305;;;;;;;CHICAGO COMMONS ASSOCIATION;ROGERS PARK;;;;;Marlene Bansa;Yes;No;No;;;;;;;;;;
742860626;DFSS_AgencySiteLies_2012.csv;Chicago Commons Association Little People's Day Care;7428 N Rogers Ave ;60626;7612305;;;;;;;Chicago Commons Association;;;;;;;;;;;www.chicagocommons.org;Dan Valliere;Reyna Nava;;;;;;
742860626;purple_binder_early_childhood.csv; Little People Day Care School;7428 N Rogers Avenue ;60626;7612305;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care
743360619;CPS_Early_Childhood_Portal_scrape.csv; Madison;7433 S. Dorchester ;;5350551;;Head Start;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
743360619;chapin_dfss_providers_2011_070212.csv;CHICAGO PUBLIC SCHOOLS MADISON, JAMES;7433 S DORCHESTER ;60619;5350551;;;;;;;CHICAGO PUBLIC SCHOOLS;SOUTH SHORE;;;;;Dr. Beverly J.  Greene;Yes;No;No;;;;;;;;;;
743360619;DFSS_AgencySiteLies_2012.csv;Chicago Public Schools Madison, James;7433 S. Dorchester ;60619;5350551;;;;;;;Chicago Public Schools;;;;;;;;;;;www.cps.edu;Paula Cottone;Dr. Beverly J. Greene;;;;;;
743360619;ECE Chicago Find a School scrape.csv; Madison;7433 S. Dorchester ;60619;5350551;;;;;;South Shore;;;;;;;;;;;;;HS-HD;;;;;;;
743560631;purple_binder_early_childhood.csv; Resurrection Child Care Center;7435 W Talcott Avenue ;60631;7925253;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care
745360621;chapin_dfss_providers_2011_070212.csv;CHICAGO YOUTH CENTERS KIDS R US;7453 S VINCENNES ;60621;8465437;;;;;;;CHICAGO YOUTH CENTERS;GREATER GRAND CROSSING;;;;;Tammy Oliver;Yes;No;No;;;;;;;;;;
745360621;DFSS_AgencySiteLies_2012.csv;Chicago Youth Centers Kids R Us;7453 S. Vincennes ;60621;8465437;;;;;;;Chicago Youth Centers;;;;;;;;;;;www.chicagoyouthcenters.org;Harry Wells;Tammy Oliver ;;;;;;
750060652;CPS_Early_Childhood_Portal_scrape.csv; City Colleges Daley Semester Program;7500 S. Pulaski ;;8387562;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;
750060652;chapin_dfss_providers_2011_070212.csv;BOARD TRUSTEES-CITY COLLEGES OF CHICAGO DALEY COLLEGE;7500 S PULASKI RD ;60652;8387562;;;;;;;BOARD TRUSTEES-CITY COLLEGES OF CHICAGO;WEST LAWN;;;;;Maria Sanchez;Yes;No;No;4387PS(Child Care PS Center & State Pre-K);;;;;;;;;
750060652;DFSS_AgencySiteLies_2012.csv;Board Trustees-City Colleges of Chicago Daley College;7500 S Pulaski Rd. ;60652;8387562;;;;;;;Board Trustees-City Colleges of Chicago;;;;;;;;;;;www.ccc.edu;Phyllis Daniels-Ward;Marcey Reyes;;;;;;
750060652;ECE Chicago Find a School scrape.csv; City Colleges Daley;7500 S. Pulaski ;60652;8387562;;;;;;West Lawn;;;;;;;;;;;;;CP;;;;;;;
750060652;ECE Chicago Find a School scrape.csv; City Colleges Daley Semester Program;7500 S. Pulaski ;60652;8387562;;;;;;West Lawn;;;;;;;;;;;;;CP;;;;;;;
750060652;purple_binder_early_childhood.csv; Richard J. Daley College;7500 S Pulaski Road ;60652;8387803;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care
750760631;CPS_Early_Childhood_Portal_scrape.csv; Stock;7507 W. Birchwood ;;5341215;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
750760631;ECE Chicago Find a School scrape.csv; Stock;7507 W. Birchwood ;60631;5341215;;;;;;Edison Park;;;;;;;;;;;;;PFA-REG TS;;;;;;;
751060626;CPS_Early_Childhood_Portal_scrape.csv; Howard Area Community Center - Howard Area Community Center;7510 N Ashland Ave ;;7647610;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;
751060626;CPS_Early_Childhood_Portal_scrape.csv; Howard Area Early Childhood Center;7510 N. Ashland ;;7647610;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;
751060626;CPS_Early_Childhood_Portal_scrape.csv; Howard Area Community Center - Howard Area Community Center;7510 N Ashland Ave ;;7647610;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
751060626;CPS_Early_Childhood_Portal_scrape.csv; Howard Area Community Center - Howard Area Community Center;7510 N Ashland Ave ;;7647610;;State Pre-Kindergarten;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
751060626;chapin_dfss_providers_2011_070212.csv;HOWARD AREA COMMUNITY CENTER HOWARD AREA;7510 N ASHLAND ;60626;2626622;;;;;;;HOWARD AREA COMMUNITY CENTER;ROGERS PARK;;;;;Stephania Koliarakis;Yes;No;Yes;7071PS(HS Collaboration with Childcare & PreK), 2765PS(Child;;;;;;;;;
751060626;DFSS_AgencySiteLies_2012.csv;Howard Area Community Center HOWARD AREA;7510 N. Ashland ;60626;2626622;;;;;;;Howard Area Community Center;;;;;;;;;;;www.howardarea.org;Bruce Rasey;Stephania Koliarakis;;;;;;
751060626;NAEYC_accreditation.csv; Howard Area Family Center;7510 N. Ashland Avenue  ;60626;7647610;;;;;;;;;;;;;;;;;;http://www.howardarea.org;;;;09/30/14;372557;skoliarakis@howardarea.org;;
752560620;CPS_Early_Childhood_Portal_scrape.csv; Harvard;7525 S. Harvard ;;5353045;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
752560620;ECE Chicago Find a School scrape.csv; Harvard;7525 S. Harvard ;60620;5353045;;;;;;Greater Grand Crossing;;;;;;;;;;;;;PFA-REG;;;;;;;
753660620;purple_binder_early_childhood.csv; Kinder Care Kiddy College;7536 S Stewart ;60620;2243569;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care
755960634;CPS_Early_Childhood_Portal_scrape.csv; Jolly Fun House Playschool;7559 W. Addison ;;6376115;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;
755960634;purple_binder_early_childhood.csv; Jolly Fun House Playschool;7559 W Addison Street ;60634;;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care
760060620;chapin_dfss_providers_2011_070212.csv;YMCA OF METROPOLITAN CHICAGO JEANNE KENNEY DAY CARE CENTER;7600 S PARNELL ;60620;8861216;;;;;;;YMCA OF METROPOLITAN CHICAGO;WASHINGTON HEIGHTS;;;;;Arlene Lewis;Yes;Yes;No;4393IT(Child Care IT Center), 4393PS(Child Care PS Center),;;;;;;;;;
760060620;DFSS_AgencySiteLies_2012.csv;YMCA of Metropolitan Chicago Jeanne Kenney Day Care Center;7600 S. Parnell ;60620;8861216;;;;;;;YMCA of Metropolitan Chicago;;;;;;;;;;;www.ymcachicago.org;Dorothy Cole-Gary;Arlene Lewis;;;;;;
760160649;CPS_Early_Childhood_Portal_scrape.csv; Chicago Youth Centers - Rebecca K. Crown / CYC;7601 S Phillips Ave ;;6481550;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;
760160649;CPS_Early_Childhood_Portal_scrape.csv; Chicago Youth Centers Rebecca K. Crown;7601 S. Phillips ;;7310444;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;
760160649;CPS_Early_Childhood_Portal_scrape.csv; Chicago Youth Centers - Rebecca K. Crown / CYC;7601 S Phillips Ave ;;6481550;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
760160649;CPS_Early_Childhood_Portal_scrape.csv; Chicago Youth Centers - Rebecca K. Crown / CYC;7601 S Phillips Ave ;;6481550;;School Age;PART DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
760160649;chapin_dfss_providers_2011_070212.csv;CHICAGO YOUTH CENTERS REBECCA CROWN;7601 S PHILLIPS ;60649;7310444;;;;;;;CHICAGO YOUTH CENTERS;SOUTH SHORE;;;;;Annette Anthony;Yes;No;No;7088PS(HS Collaboration with Childcare & PreK);;;;;;;;;
760160649;DFSS_AgencySiteLies_2012.csv;Chicago Youth Centers Rebecca Crown;7601 S. Phillips ;60649;7310444;;;;;;;Chicago Youth Centers;;;;;;;;;;;www.chicagoyouthcenters.org;Harry Wells;Eddie Wilson ;;;;;;
760160649;NAEYC_accreditation.csv; Chicago Youth Centers / Rebecca K. Crown;7601 S. Phillips Avenue  ;60649;7310444;;;;;;;;;;;;;;;;;;http://www.chicagoyouthcenters.org;;;;11/01/16;508236;annette.anthony@chicagoyouthcenters.org;;
760160649;purple_binder_early_childhood.csv; Chicago Youth Centers - Rebecca Crown;7601 S Phillips Avenue ;60649;7310444;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care
761060626;CPS_Early_Childhood_Portal_scrape.csv; Howard Area Community Center - Howard Area;7638 N Paulina Ave ;;3813652;;Child Care;EXTENDED DAY;;;;;;;;;;;;;;;;;;;;;;;
761060626;CPS_Early_Childhood_Portal_scrape.csv; Howard Area Community Center - Howard Area;7638 N Paulina Ave ;;3813652;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
751060626;purple_binder_early_childhood.csv; Howard Area Community Services;7610 N Ashland Avenue ;60626;7647610;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care
761060626;purple_binder_early_childhood.csv; Howard Area Community Center;7648 N Paulina Street ;60626;2626622;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care
763860626;ECE Chicago Find a School scrape.csv; Howard Area EC Center;7638 N. Paulina ;60626;2624309;;;;;;Rogers Park;;;;;;;;;;;;;CP;;;;;;;
764660620;CPS_Early_Childhood_Portal_scrape.csv; Oglesby;7646 S. Green ;;5353060;;Prekindergarten For All;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
764660620;ECE Chicago Find a School scrape.csv; Oglesby;7646 S. Green ;60620;5353060;;;;;;Auburn Gresham;;;;;;;;;;;;;PFA-REG;;;;;;;
765060620;CPS_Early_Childhood_Portal_scrape.csv; Barton;7650 S. Wolcott Ave. ;;5353260;;Head Start;5-6 hours;;;;;;;;;;;;;;;;;;;;;;;
765060620;CPS_Early_Childhood_Portal_scrape.csv; Barton;7650 S. Wolcott Ave. ;;5353260;;Head Start/Prekindergarten For;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;
765060620;chapin_dfss_providers_2011_070212.csv;CHICAGO PUBLIC SCHOOLS BARTON, CLARA;7650 S WOLCOTT AVE ;60620;5353260;;;;;;;CHICAGO PUBLIC SCHOOLS;AUBURN GRESHAM;;;;;Mr. Terrence Carter;Yes;No;No;;;;;;;;;;
765060620;DFSS_AgencySiteLies_2012.csv;Chicago Public Schools Barton, Clara;7650 S. Wolcott Ave ;60620;5353260;;;;;;;Chicago Public Schools;;;;;;;;;;;www.cps.edu;Paula Cottone;Mr. Frank Gettridge;;;;;;
765060620;ECE Chicago Find a School scrape.csv; Barton;7650 S. Wolcott Ave. ;60620;5353260;;;;;;Auburn Gresham;;;;;;;;;;;;;HS-FD;;;;;;;
773660649;CPS_Early_Childhood_Portal_scrape.csv; Bradwell;7736 S. Burnhan ;;5356600;;Head Start;3-4 hours;;;;;;;;;;;;;;;;;;;;;;;
773660649;CPS_Early_Childhood_Portal_scrape.csv; Bradwell;7736 S. Burnhan ;;5356600;;Head Start;5-6 hours;;;;;;;;;;;;;;;;;;;;;;;
773660649;CPS_Early_Childhood_Portal_scrape.csv; Bradwell;7736 S. Burnhan ;;5356600;;Head Start/Prekindergarten For;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;
773660649;chapin_dfss_providers_2011_070212.csv;CHICAGO PUBLIC SCHOOLS BRADWELL, MYRA;7736 S BURNHAM ;60649;5356600;;;;;;;CHICAGO PUBLIC SCHOOLS;SOUTH SHORE;;;;;Mr. Justin Moore;Yes;No;No;;;;;;;;;;
773660649;DFSS_AgencySiteLies_2012.csv;Chicago Public Schools Bradwell, Myra;7736 S. Burnham ;60649;5356600;;;;;;;Chicago Public Schools;;;;;;;;;;;www.cps.edu;Paula Cottone;Bennette/Kimberly Henderson;;;;;;
773660649;ECE Chicago Find a School scrape.csv; Bradwell;7736 S. Burnhan ;60649;5356600;;;;;;South Shore;;;;;;;;;;;;;HS-HD;;;;;;;
775060631;purple_binder_early_childhood.csv; Happy Child Day Center;7750 W Devon Avenue ;60631;7757969;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care
780160620;CPS_Early_Childhood_Portal_scrape.csv; Henry Booth House - Little Hands & Feet;7801 S Wolcott Ave ;;;;Head Start;HALF DAY/FULL DAY;;;;;;;;;;;;;;;;;;;;;;;
780160620;chapin_dfss_providers_2011_070212.csv;HENRY BOOTH HOUSE LITTLE HANDS & FEET;7801 S WOLCOTT ;60620;9948561;;;;;;;HENRY BOOTH HOUSE;AUBURN GRESHAM;;;;;Ms.  Doyle;Yes;No;No;;;;;;;;;;
780160620;DFSS_AgencySiteLies_2012.csv;Henry Booth House Little Hands & Feet;7801 S Wolcott ;60620;9948561;;;;;;;Henry Booth House;;;;;;;;;;;www.henryboothhouse.org;Scott Perkins;Ms. Doyle ;;;;;;
782560619;CPS_Early_Childhood_Portal_scrape.csv; New Concept;7825 S. Ellis ;;6519599;;Community Partnerships;8-11 Hours, varies by facility;;;;;;;;;;;;;;;;;;;;;;;
782560619;NAEYC_accreditation.csv; New Concept School;7825 South Ellis Avenue  ;60619;6519599;;;;;;;;;;;;;;;;;;http//www.ipe.clc.org;;;;01/31/15;437984;dcgbon21@yahoo.com;;
782560619;purple_binder_early_childhood.csv; New Concept School;7825 S Ellis Avenue ;60619;6519599;;;;;;;;;;;;;;;;;;;;;;;;;;Child Care
783160619;CPS_Early_Childhood_Portal_scrape.csv; Ruggles;7831 S. Prairie ;;5353085;;Head Start;5-6 hours;;;;;;;;;;;;;;;;;;;;;;;
783160619;chapin_dfss_providers_2011_070212.csv;CHICAGO PUBLIC SCHOOLS RUGGLES, MARTHA M.;7831 S PRAIRIE AVE ;60619;5353085;;;;;;;CHICAGO PUBLIC SCHOOLS;GREATER GRAND CROSSING;;;;;Ida Patterson;Yes;No;No;;;;;;;;;;
