Id	Jan	Feb	Mar	Apr	May	Jun	Jul	Aug	Sep	Oct	Nov	Dec
100514	1	1	2	3	0	1	0	1	0	7	4	1
100515	0	1	2	0	0	1	2	1	0	4	4	1
100516	1	1	2	2	4	2	1	0	2	4	1	2
100517	0	1	2	2	5	1	2	0	2	2	1	0
100518	1	0	3	5	1	0	0	0	3	4	1	2
100519	1	0	2	4	4	1	1	0	5	8	2	1
100520	1	1	1	0	0	0	0	1	3	1	0	2
100521	1	0	4	3	3	0	0	0	0	5	1	1
100522	1	1	4	2	2	2	2	0	3	1	2	0
100523	1	0	3	1	4	0	0	1	0	10	2	0
100524	0	1	2	5	0	2	2	1	0	6	1	0
100525	1	1	1	2	3	1	1	1	3	4	3	2
100526	1	1	1	1	4	0	1	0	5	6	2	2
100527	0	0	2	1	3	2	1	0	2	2	4	1
100528	0	1	2	1	2	2	2	0	5	4	0	1
100529	1	1	4	3	2	0	2	0	4	3	0	1
100530	0	1	5	2	1	1	0	0	3	10	4	1
100531	1	0	0	4	3	2	0	0	4	1	5	1
100532	0	0	3	5	4	0	0	0	5	7	3	2
100533	0	1	4	3	4	0	2	1	0	3	0	2
100534	1	1	0	3	5	0	0	0	3	10	2	0
100535	1	0	3	5	2	1	2	0	4	5	4	0
100536	0	1	1	3	3	0	0	0	4	10	3	1
100537	1	0	0	2	4	0	2	0	3	3	5	2
100538	1	1	1	5	4	0	2	1	0	3	1	1
100539	1	1	4	3	3	2	0	1	3	5	0	0
100540	0	1	1	5	5	1	2	0	0	8	5	2
100541	1	1	5	4	0	0	2	1	5	3	0	1
100542	1	0	2	4	4	2	0	1	0	9	4	2
100543	0	1	3	0	3	1	1	1	0	9	1	2
100544	1	1	4	3	0	2	1	1	3	6	4	0
100545	0	1	5	2	5	2	2	0	3	9	4	1
100546	0	1	5	1	4	1	2	0	0	7	3	2
100547	0	1	0	2	2	1	0	0	2	10	2	1
100548	1	1	3	1	1	2	1	1	5	0	5	2
100549	1	1	3	3	1	1	0	1	4	3	2	1
100550	1	1	0	1	4	1	0	1	4	7	5	2
100551	0	0	3	1	5	0	1	0	3	7	2	1
100552	1	1	0	0	0	1	0	0	1	0	1	0
100553	1	0	1	2	2	2	0	1	0	7	5	2
100554	0	1	3	2	2	2	2	1	0	1	4	0
100555	1	1	0	1	5	0	0	1	4	1	1	0
100556	1	1	5	5	0	0	1	0	0	10	0	2
100557	1	1	3	2	1	2	2	1	1	0	1	1
100558	0	0	5	4	4	0	0	0	2	4	3	1
100559	1	0	4	4	0	0	2	0	2	3	3	1
100560	1	0	1	5	1	2	0	1	1	0	5	1
100561	0	0	2	2	4	2	1	1	0	7	2	0
100562	1	0	0	1	4	1	2	0	3	7	3	0
100563	1	1	0	4	3	0	0	1	1	0	4	2
100564	0	1	5	3	2	1	1	0	2	8	3	1
100565	0	0	0	1	4	1	2	1	3	1	3	0
100566	1	1	1	3	2	1	0	1	4	0	2	0
100567	1	1	1	1	4	1	1	1	5	9	0	1
100568	1	1	2	5	1	2	0	1	5	1	2	2
100569	0	1	3	4	0	1	1	1	1	0	4	2
100570	0	0	2	4	5	2	2	0	3	8	3	0
100571	1	0	0	5	2	1	0	0	0	7	3	1
100572	1	1	2	3	5	1	0	1	3	1	3	1
100573	0	1	1	4	2	0	1	0	5	8	1	0
100574	0	0	5	2	5	2	1	1	1	10	3	2
100575	0	1	5	5	0	2	0	1	2	9	0	2
100576	0	0	3	5	3	2	1	1	1	2	0	2
100577	0	1	3	3	2	0	2	0	1	1	1	2
100578	1	0	2	1	5	0	1	1	2	6	4	1
100579	1	1	0	3	1	1	2	0	4	8	2	1
100580	0	0	5	0	0	0	1	1	2	10	5	2
100581	1	1	2	5	2	1	2	0	3	5	1	2
100582	1	1	2	3	3	2	0	1	1	7	2	2
100583	1	1	4	4	1	1	2	0	4	9	5	1
100584	0	1	1	5	3	0	2	1	1	4	0	0
100585	1	0	0	5	3	0	1	0	1	1	1	0
100586	1	0	4	3	3	2	2	0	5	10	3	2
100587	0	1	4	3	5	1	1	1	5	6	3	1
100588	0	0	5	4	5	0	0	0	1	3	1	0
100589	1	0	1	5	1	2	0	1	4	3	3	0
100590	1	0	5	1	4	1	1	0	5	6	5	2
100591	1	1	3	1	0	1	2	1	0	10	3	1
100592	0	0	1	0	4	2	2	0	4	9	5	2
100593	0	0	4	4	0	0	1	0	2	5	3	1
100594	1	1	1	1	4	0	2	1	4	6	1	2
100595	1	1	3	3	5	2	2	1	1	7	2	1
100596	1	1	2	5	0	0	1	0	4	5	1	2
100597	1	0	0	5	2	0	1	1	5	10	3	1
100598	0	1	1	4	3	2	0	0	1	9	0	2
100599	0	1	2	4	1	2	1	0	1	4	1	1
100600	0	0	2	2	4	0	0	1	3	8	2	1
100601	1	1	5	4	2	0	0	0	3	1	3	0
100602	0	1	4	1	1	2	1	1	3	3	2	1
100603	1	0	3	3	1	1	1	1	4	6	1	1
100604	1	1	0	0	5	0	2	0	5	9	5	0
100605	0	0	2	1	5	0	2	1	3	2	5	2
100606	1	0	4	3	4	0	2	1	5	9	1	1
100607	0	1	3	1	5	0	0	0	5	6	1	0
100608	0	1	2	3	0	2	2	0	0	2	5	0
100609	1	0	1	2	5	1	0	0	2	2	2	1
100610	0	1	1	1	0	1	2	1	1	6	4	1
100611	0	1	1	1	4	2	1	1	5	8	1	1
100612	1	0	5	3	2	1	0	1	3	5	2	1
100613	0	0	2	4	0	2	0	1	3	1	1	2
100614	0	0	4	3	4	2	1	0	0	8	4	2
100615	0	1	1	2	5	1	1	1	2	10	3	0
100616	0	1	0	5	3	2	2	1	2	5	2	1
100617	1	0	0	2	4	0	2	1	4	2	5	2
100618	1	1	5	1	5	1	2	1	1	5	5	1
100619	1	0	0	1	1	2	1	1	3	8	1	1
100620	0	1	2	5	1	0	2	0	2	5	0	0
100621	0	0	3	0	2	0	1	1	5	10	1	2
100622	0	0	4	5	0	1	0	0	2	0	2	1
100623	0	1	4	0	2	1	1	0	2	5	4	1
100624	0	0	3	2	5	0	2	1	5	1	1	2
100625	0	0	5	0	3	2	0	1	0	10	2	1
100626	0	1	3	3	1	2	2	0	3	6	3	1
100627	0	1	2	1	0	2	1	1	4	10	4	2
100628	0	0	0	1	2	2	0	1	5	5	4	0
100629	1	1	4	1	5	2	1	0	3	0	1	1
100630	0	1	5	5	5	2	1	1	5	9	1	0
100631	0	1	2	2	5	1	1	1	1	4	2	0
100632	0	1	3	5	1	1	2	1	4	4	0	2
100633	0	0	1	4	3	1	1	1	0	10	5	1
100634	0	1	4	4	1	1	1	0	3	5	5	2
100635	1	1	0	1	4	1	0	0	0	10	4	2
100636	0	0	3	2	4	1	1	0	2	0	0	2
100637	1	0	0	3	4	2	2	1	0	0	4	0
100638	0	1	1	4	4	0	1	1	3	3	4	0
100639	1	1	2	5	3	0	1	0	0	7	5	0
100640	1	0	0	0	4	0	2	0	1	3	0	0
100641	1	0	0	3	0	1	1	1	5	2	3	2
100642	1	0	0	3	5	0	1	0	4	3	0	0
100643	1	0	2	0	2	0	1	1	0	9	3	2
100644	1	0	4	5	3	2	0	0	3	5	1	1
100645	1	1	5	5	4	1	0	0	2	2	1	2
100646	1	1	1	3	5	1	0	0	1	5	0	1
100647	1	1	0	4	5	1	1	1	4	8	1	2
100648	1	1	4	0	0	2	0	0	2	4	2	1
100649	1	1	4	1	1	0	1	0	5	3	3	0
100650	1	0	1	1	4	0	2	1	2	6	0	2
100651	1	0	0	1	1	1	2	0	0	4	3	1
100652	0	1	2	0	5	0	1	0	4	7	0	0
100653	0	1	3	2	4	2	2	1	3	8	2	0
100654	1	1	3	1	2	0	2	1	0	1	0	2
100655	0	0	5	0	3	2	1	0	4	1	5	1
100656	1	1	1	2	3	1	0	1	4	9	3	1
100657	1	1	3	2	0	0	2	0	4	2	0	2
100658	1	1	4	0	3	2	2	1	2	1	1	1
100659	1	1	1	4	5	1	2	1	2	5	2	2
100660	1	1	3	1	0	0	1	1	5	4	1	2
100661	1	0	5	4	5	2	1	0	5	10	4	0
100662	1	0	5	0	4	1	1	1	2	10	5	1
100663	0	1	1	2	1	1	1	0	5	9	4	0
100664	0	1	0	0	2	1	1	0	2	8	0	0
100665	0	1	2	4	3	1	2	1	3	10	2	0
100666	0	1	1	4	3	0	1	1	4	10	0	2
100667	1	0	0	1	0	0	2	1	2	8	4	2
100668	1	1	0	3	5	0	0	1	4	2	4	1
100669	0	0	3	0	1	1	1	1	2	7	5	0
100670	0	1	1	2	0	2	1	0	0	1	5	2
100671	1	1	3	3	4	2	2	1	1	5	1	0
100672	1	0	2	0	1	1	1	1	3	9	0	0
100673	0	1	0	2	2	2	2	0	0	3	1	2
100674	0	1	1	2	4	2	1	1	2	9	2	1
100675	1	0	5	5	2	2	1	1	4	0	4	1
100676	0	0	5	4	2	0	0	0	0	1	3	1
100677	0	0	2	1	0	1	0	0	3	4	2	0
100678	0	1	4	1	5	2	1	0	4	10	3	0
100679	1	0	5	3	0	1	2	0	2	0	0	2
100680	1	0	4	5	2	0	1	0	1	5	4	0
100681	1	1	5	3	1	2	2	1	2	5	2	0
100682	0	1	1	0	0	1	2	1	1	4	2	0
100683	1	1	3	3	1	0	2	1	5	8	0	0
100684	0	0	5	3	3	2	2	0	2	7	4	0
100685	1	1	1	1	4	0	1	1	5	2	1	2
100686	0	1	3	4	5	1	0	1	1	8	5	0
100687	0	1	2	5	0	1	2	0	3	8	5	1
100688	1	1	3	0	4	0	1	1	4	3	0	2
100689	0	1	0	3	2	2	0	1	0	8	3	2
100690	0	0	2	3	2	2	0	0	4	1	4	2
100691	1	1	3	5	3	1	0	1	1	5	5	1
100692	0	1	4	4	3	0	0	1	3	8	3	0
100693	1	0	3	4	1	0	0	0	3	10	1	2
100694	1	1	1	0	1	0	0	1	5	3	5	1
100695	1	0	3	1	0	2	0	0	0	1	2	2
100696	0	1	5	4	0	0	0	0	2	8	5	0
100697	0	0	4	2	1	0	2	0	0	5	2	2
100698	1	0	0	2	1	0	1	0	1	3	4	2
100699	0	1	2	4	2	1	0	0	5	7	5	1
100700	1	0	1	2	4	0	1	1	3	8	0	1
100701	0	1	2	0	4	1	2	1	2	10	1	0
100702	1	1	5	5	2	0	0	1	5	0	1	0
100703	0	1	4	2	0	1	2	0	1	3	3	1
100704	0	1	3	2	2	1	0	0	2	5	0	2
100705	1	1	0	2	2	1	2	1	1	10	4	0
100706	0	0	1	3	0	0	0	1	2	5	1	1
100707	1	0	4	4	5	1	2	0	2	4	1	2
100708	1	1	1	4	4	0	0	1	1	10	5	1
100709	1	1	4	1	4	0	1	1	5	6	1	2
100710	0	0	3	1	3	1	1	1	2	10	3	0
100711	1	1	5	2	4	1	2	0	2	7	3	0
100712	0	1	2	0	5	0	1	1	2	6	2	2
100713	0	0	5	2	4	1	0	1	4	1	4	2
100714	1	0	2	5	0	0	0	0	5	0	5	0
100715	1	0	0	4	1	0	1	1	4	2	2	0
100716	1	1	4	2	2	1	1	0	0	9	5	1
100717	1	0	2	1	2	1	2	0	3	8	0	1
100718	1	0	4	3	2	2	2	0	2	3	4	2
100719	1	1	3	3	1	2	0	0	3	0	4	1
100720	1	0	3	2	2	1	1	0	0	3	3	2
100721	0	0	5	0	3	0	2	1	2	2	4	2
100722	1	0	3	5	2	0	2	0	0	8	0	0
100723	0	1	2	3	5	0	0	0	5	8	5	0
100724	0	0	5	3	1	0	2	0	5	9	5	2
100725	0	1	4	1	1	0	0	1	1	7	3	2
100726	1	1	4	1	1	2	1	1	1	2	1	2
100727	1	1	0	3	2	2	0	1	3	1	2	2
100728	1	0	3	4	2	2	0	0	2	5	2	0
100729	0	0	5	0	0	1	1	0	0	8	0	2
100730	0	1	0	1	1	0	2	0	4	8	2	2
100731	1	1	2	4	2	1	1	0	2	3	5	0
100732	1	1	5	4	3	1	0	1	2	5	2	1
100733	1	0	2	0	3	2	0	1	3	9	1	1
100734	0	0	4	0	4	1	0	1	2	9	4	2
100735	1	1	2	0	1	1	1	1	0	7	4	2
100736	0	1	0	5	0	1	0	1	3	3	5	0
100737	1	1	2	4	3	0	2	0	3	5	2	1
100738	0	0	5	1	0	2	1	0	2	1	0	0
100739	0	0	4	1	4	2	2	1	4	3	4	0
100740	1	0	3	4	1	0	2	0	3	6	3	1
100741	1	0	4	3	2	2	2	1	4	6	1	1
100742	1	0	2	2	4	1	0	0	0	1	1	2
100743	1	1	3	5	3	1	0	0	3	3	0	0
100744	1	1	0	0	4	2	0	0	2	4	2	2
100745	0	1	3	1	1	2	2	0	1	0	3	2
100746	0	0	5	1	5	1	1	1	5	1	3	0
100747	1	0	2	4	4	1	2	1	1	8	4	0
100748	1	1	2	4	3	1	1	1	3	4	5	2
100749	1	0	4	5	0	1	2	0	0	3	2	1
100750	1	0	2	4	2	1	1	0	4	8	4	0
100751	1	0	2	2	5	0	2	1	2	1	5	1
100752	1	0	5	5	2	1	2	1	0	9	3	1
100753	0	0	4	3	0	0	2	0	0	3	5	0
100754	0	1	1	0	3	2	1	0	0	7	3	2
100755	1	1	1	2	0	1	2	1	4	7	1	2
100756	1	0	1	4	3	2	0	1	0	6	0	2
100757	0	1	5	2	1	2	1	1	5	6	4	0
100758	0	1	3	1	2	1	1	1	3	5	1	2
100759	0	1	4	0	2	0	1	0	2	2	1	1
100760	1	1	2	4	2	0	1	0	5	3	5	0
100761	1	0	2	4	4	1	2	0	3	0	2	0
100762	1	1	4	0	4	1	1	0	1	1	2	1
100763	1	1	4	5	1	2	2	0	4	10	5	2
100764	1	0	0	0	4	0	2	0	0	8	3	0
100765	0	1	3	2	1	1	0	0	4	0	3	2
100766	0	0	2	4	0	1	1	1	3	4	2	0
100767	1	0	5	2	0	1	2	1	2	5	5	1
100768	1	1	4	1	0	0	0	1	5	9	5	1
100769	1	0	2	1	2	1	1	1	4	0	0	2
100770	0	1	5	5	1	1	1	0	4	9	3	0
100771	1	0	2	3	5	0	2	1	1	10	4	2
100772	1	1	3	3	2	2	2	1	1	4	1	1
100773	1	0	1	0	0	1	0	1	5	5	3	1
100774	0	1	0	0	4	0	1	1	1	0	2	2
100775	1	0	2	0	0	1	0	0	1	8	5	1
100776	1	1	1	4	3	1	1	1	4	10	3	1
100777	1	1	3	1	5	0	2	0	4	5	2	1
100778	0	1	0	0	0	0	2	1	5	9	4	1
100779	1	1	0	2	5	2	1	0	2	5	0	0
100780	0	0	4	3	1	0	2	0	0	6	5	2
100781	1	1	4	5	0	0	0	0	3	1	5	2
100782	0	1	4	1	3	2	2	0	5	6	5	0
100783	1	0	5	1	3	1	2	1	2	3	2	0
100784	1	1	1	4	4	0	0	0	3	1	0	0
100785	0	0	4	0	1	0	2	0	4	0	0	0
100786	0	1	1	4	3	0	2	1	1	8	2	2
100787	0	0	4	5	1	1	1	0	2	4	1	2
100788	0	1	0	0	1	1	2	1	1	1	1	1
100789	0	1	1	0	1	1	0	0	1	4	3	2
100790	0	1	5	3	0	0	1	1	3	10	4	0
100791	0	1	2	1	5	2	1	0	4	3	5	0
100792	0	1	3	1	4	0	2	1	3	6	1	0
100793	0	1	3	2	4	0	2	0	2	2	1	2
100794	0	1	5	0	5	0	2	1	1	8	5	1
100795	0	0	3	5	4	2	2	1	0	1	5	2
100796	1	1	4	5	1	0	1	1	3	6	0	1
100797	1	0	5	5	1	1	0	1	0	9	5	1
100798	1	0	1	3	2	2	1	0	1	7	1	2
100799	0	0	3	1	1	0	0	0	4	8	0	2
100800	1	1	2	4	5	1	2	1	3	3	5	2
100801	1	0	5	3	1	0	1	1	2	1	0	1
100802	0	1	3	4	2	0	0	1	0	5	2	1
100803	0	0	4	4	0	2	1	1	4	10	3	2
100804	0	0	4	2	4	2	2	1	5	7	4	0
100805	1	0	1	2	1	0	2	1	4	2	3	2
100806	1	1	1	2	4	2	0	0	1	8	0	1
100807	0	1	5	5	3	1	2	0	2	7	3	2
100808	0	0	1	2	4	0	2	0	2	7	4	1
100809	1	0	3	4	3	2	2	1	3	1	1	2
100810	1	0	2	5	0	0	1	1	5	1	0	1
100811	1	1	4	1	3	0	2	0	2	2	5	0
100812	0	1	0	1	3	2	0	0	0	8	2	0
100813	1	0	5	0	5	2	2	0	5	5	5	0
100814	1	0	4	3	2	0	1	1	0	8	5	0
100815	0	0	3	5	5	1	0	1	2	3	4	2
100816	1	0	4	5	1	2	0	1	0	8	3	1
100817	1	0	5	2	1	1	2	1	3	6	5	1
100818	0	1	3	0	3	2	0	0	4	7	0	0
100819	0	0	4	2	2	2	0	0	1	5	4	2
100820	1	0	1	0	2	2	1	1	0	0	1	1
100821	0	1	3	3	3	2	1	1	4	6	0	1
100822	0	0	5	0	4	2	2	1	1	9	0	1
100823	0	1	0	1	2	2	2	1	2	8	5	2
100824	1	1	1	0	5	1	2	0	3	4	5	0
100825	1	0	0	0	5	1	2	0	1	6	1	1
100826	0	1	0	0	4	0	2	1	5	0	5	0
100827	0	0	4	4	2	0	0	1	5	7	4	2
100828	1	0	5	3	3	0	0	1	3	5	0	0
100829	1	1	1	0	1	1	1	1	1	7	5	2
100830	0	1	3	5	3	0	1	0	4	3	3	1
100831	0	0	0	2	2	0	1	1	1	10	0	1
100832	0	0	5	1	4	0	2	1	3	1	3	2
100833	1	0	0	2	1	0	0	1	0	2	1	0
100834	0	1	0	4	4	0	2	1	0	7	2	0
100835	1	0	3	5	5	1	2	0	3	10	5	0
100836	0	1	0	5	1	2	1	0	4	3	4	0
100837	1	0	1	5	4	1	2	0	5	9	1	1
100838	1	1	5	5	0	2	2	1	0	3	5	0
100839	0	1	5	0	1	1	0	1	1	10	1	1
100840	0	1	3	3	4	0	1	0	5	9	0	2
100841	0	0	5	5	1	2	0	0	2	1	5	2
100842	0	1	4	1	5	0	0	0	2	6	3	0
100843	1	0	3	1	1	0	0	0	4	6	0	2
100844	1	1	5	3	0	1	1	0	5	6	0	1
100845	0	0	2	0	1	2	0	0	3	4	0	1
100846	0	0	5	1	4	1	1	1	4	8	3	2
100847	0	1	0	0	1	2	2	1	5	7	3	2
100848	0	1	3	1	4	2	0	0	3	9	2	1
100849	1	0	4	2	0	1	1	0	3	1	1	2
100850	0	0	3	4	2	1	0	1	5	0	3	0
100851	1	0	1	1	3	0	2	1	0	3	2	2
100852	1	1	1	4	5	0	1	0	5	1	0	1
100853	0	0	5	2	2	2	1	1	4	0	5	2
100854	0	1	0	1	2	2	2	0	1	7	3	0
100855	0	0	4	0	0	2	1	0	1	3	4	0
100856	1	0	1	5	0	1	2	1	0	3	4	0
100857	0	0	2	2	3	0	1	1	0	9	4	0
100858	0	1	4	0	3	1	1	0	4	4	4	1
100859	0	1	5	0	3	1	2	0	1	10	3	0
100860	1	0	0	0	4	2	1	1	2	8	3	2
100861	0	1	0	3	5	0	2	0	3	6	5	1
100862	1	1	2	4	1	2	2	1	0	4	5	1
100863	0	1	1	4	1	2	2	1	3	6	5	2
100864	1	0	0	3	5	2	1	0	3	2	5	1
100865	1	1	4	4	4	2	2	0	5	2	1	0
100866	1	0	5	2	1	2	0	1	3	2	0	1
100867	0	1	1	3	0	0	1	1	5	5	0	0
100868	0	1	1	3	2	1	2	0	3	5	0	2
100869	1	1	1	3	2	0	0	1	5	3	4	2
100870	0	0	0	3	1	1	0	1	5	5	5	1
100871	0	1	5	0	3	0	1	1	1	0	3	2
100872	1	1	5	4	1	0	0	1	0	2	1	0
100873	0	0	3	2	5	2	1	0	5	0	1	0
100874	0	1	3	3	0	2	2	1	1	4	1	2
100875	1	0	0	0	5	1	1	0	1	3	3	1
100876	1	1	2	5	1	1	0	0	5	5	0	1
100877	0	1	4	5	3	0	0	0	1	9	5	1
100878	1	1	1	0	1	0	1	0	2	7	2	0
100879	1	1	3	1	3	1	1	1	1	8	3	2
100880	1	1	3	1	1	0	1	1	5	0	1	0
100881	0	1	1	4	0	1	1	1	0	2	4	1
100882	1	0	5	2	2	0	2	0	1	1	3	0
100883	0	1	3	3	4	2	1	1	1	7	3	2
100884	1	1	1	2	1	1	1	0	4	7	1	2
100885	1	1	4	5	0	2	1	0	3	4	3	2
100886	0	0	3	5	5	2	1	1	2	2	4	1
100887	1	1	3	2	2	1	0	0	1	4	1	0
100888	1	0	2	1	2	0	1	1	2	8	0	2
100889	0	0	5	3	0	1	1	0	0	10	5	2
100890	0	0	4	5	3	1	2	1	3	5	1	2
100891	1	0	4	3	5	2	0	0	0	6	5	0
100892	0	0	5	1	2	0	0	0	2	10	2	2
100893	1	0	5	2	0	1	2	0	5	3	5	1
100894	1	0	4	2	5	1	1	1	0	7	4	1
100895	0	0	4	1	3	0	1	1	2	3	3	0
100896	0	1	3	0	2	2	1	0	2	1	4	0
100897	0	0	3	3	5	2	2	0	3	10	5	0
100898	0	0	0	5	5	2	1	0	1	5	2	0
100899	1	1	1	4	5	2	1	0	1	4	5	0
100900	0	0	3	3	4	0	1	0	3	7	3	2
100901	0	1	4	4	5	2	1	1	1	1	1	2
100902	1	1	4	0	0	1	0	0	0	8	2	0
100903	0	1	4	0	4	0	0	0	5	10	2	2
100904	1	1	3	2	0	2	2	1	1	8	0	2
100905	0	1	5	1	3	1	1	0	3	9	4	2
100906	1	0	5	1	0	1	2	0	1	4	3	0
100907	0	0	2	5	2	1	2	1	2	8	3	0
100908	1	0	0	4	5	1	2	0	5	2	3	0
100909	0	1	4	3	3	1	1	0	4	1	5	0
100910	0	1	5	2	4	1	2	0	0	0	3	2
100911	1	1	0	3	0	1	2	1	1	6	2	2
100912	0	1	2	5	1	0	1	1	2	2	3	2
100913	1	1	5	1	1	0	1	0	2	6	4	1
100914	0	0	0	0	3	2	2	1	0	6	1	0
100915	0	0	4	3	3	2	0	1	4	1	1	1
100916	0	0	4	4	0	1	0	0	4	0	5	1
100917	0	0	1	0	1	2	0	1	4	5	0	2
100918	0	1	0	3	4	1	0	1	0	4	4	1
100919	1	1	4	4	4	2	0	1	3	8	2	0
100920	0	0	4	3	1	1	0	1	3	10	0	2
100921	1	0	1	5	4	2	0	0	0	9	5	1
100922	0	0	2	0	3	0	2	0	1	1	2	2
100923	1	0	0	4	4	0	1	1	5	5	3	0
100924	0	0	0	1	0	2	2	0	1	5	4	2
100925	0	1	5	0	3	1	0	0	3	6	4	1
100926	0	0	0	1	1	2	1	0	2	2	0	1
100927	0	1	0	4	1	1	1	1	3	3	3	0
100928	1	0	4	5	5	2	2	1	1	6	1	2
100929	0	1	1	5	0	0	0	1	0	8	5	0
100930	1	0	2	1	1	1	1	0	1	10	5	2
100931	0	0	0	5	3	1	2	0	2	8	3	0
100932	0	1	0	2	2	2	0	1	1	6	4	1
100933	0	1	2	5	3	2	1	1	1	1	2	2
100934	1	0	1	2	5	0	1	1	1	3	0	1
100935	1	1	1	0	2	2	1	1	2	0	0	0
100936	1	0	2	0	3	0	1	0	3	4	1	1
100937	1	0	4	1	2	0	2	1	0	9	3	0
100938	1	1	5	2	5	2	0	1	0	0	1	2
100939	0	0	0	4	1	1	1	1	0	2	2	0
100940	1	1	5	5	3	1	1	1	2	4	4	0
100941	0	0	1	4	5	1	2	0	0	1	3	1
100942	1	1	3	4	0	0	1	1	2	10	3	1
100943	0	0	5	2	5	1	0	0	4	0	0	1
100944	1	1	2	1	5	2	2	1	1	0	1	0
100945	0	0	2	2	2	1	2	1	0	10	4	2
100946	0	0	2	5	4	1	2	0	0	4	1	1
100947	1	1	5	5	3	1	2	1	5	8	5	2
100948	1	1	3	0	4	1	2	0	5	2	4	2
100949	0	1	5	4	4	1	1	0	2	1	3	1
100950	0	0	0	2	3	0	1	0	2	6	2	1
100951	1	1	1	1	1	1	0	0	2	8	3	1
100952	0	0	2	4	1	1	1	1	2	7	4	1
100953	0	1	5	4	1	2	1	0	3	0	3	1
100954	1	1	0	0	5	1	2	0	3	3	2	2
100955	1	1	2	2	2	1	1	0	2	2	2	2
100956	1	1	0	2	3	1	2	1	5	2	5	1
100957	0	0	4	4	1	1	2	1	3	9	3	1
100958	1	0	2	5	0	0	0	0	1	10	3	0
100959	1	0	0	5	4	2	0	1	1	9	0	2
100960	0	1	4	0	5	0	1	1	3	1	2	0
100961	1	0	5	5	1	2	0	1	5	7	1	1
100962	0	1	0	5	2	2	0	0	0	0	2	0
100963	0	0	2	3	3	0	1	0	2	6	4	2
100964	0	0	3	2	4	0	2	1	0	4	0	1
100965	0	1	5	0	5	0	1	1	4	8	3	2
100966	0	1	5	2	0	2	1	0	3	4	0	1
100967	1	1	1	4	1	2	1	1	4	3	4	0
100968	1	0	4	1	0	1	2	1	2	7	5	2
100969	1	1	3	3	2	1	1	0	2	9	0	0
100970	1	0	4	3	0	1	1	0	1	6	3	0
100971	0	0	1	0	1	1	0	0	3	9	5	1
100972	1	1	5	2	1	1	2	0	1	0	1	0
100973	1	1	2	4	3	0	2	1	3	7	5	2
100974	1	1	4	4	1	0	2	1	4	9	5	1
100975	1	1	1	5	1	1	0	1	4	4	4	0
100976	0	0	4	0	5	0	0	0	5	3	5	1
100977	0	0	5	5	4	0	2	0	3	5	2	1
100978	1	1	3	0	4	1	0	0	4	10	4	1
100979	1	1	1	3	2	0	2	1	5	3	0	0
100980	1	0	4	1	1	1	0	1	2	2	3	1
100981	1	0	3	3	2	1	0	1	0	3	4	2
100982	1	1	3	5	3	0	0	1	2	3	0	2
100983	1	1	3	5	3	2	1	1	4	2	0	2
100984	0	1	5	5	2	0	0	0	4	4	1	1
100985	1	1	2	4	5	1	0	1	1	4	3	1
100986	1	1	3	5	5	1	0	0	5	0	5	0
100987	1	1	2	5	2	0	2	1	2	3	4	2
100988	0	1	0	2	2	1	0	1	4	8	3	0
100989	0	1	1	1	0	0	1	0	4	4	4	1
100990	1	1	4	3	1	2	1	0	2	9	2	2
100991	0	0	1	4	0	1	0	0	3	4	4	2
100992	0	0	5	0	0	2	0	1	1	4	3	1
100993	1	0	3	2	3	1	1	0	5	5	5	0
100994	1	0	3	0	3	2	0	1	2	9	5	0
100995	0	0	3	0	4	2	0	0	0	10	4	0
100996	0	1	5	1	3	1	0	0	4	7	3	1
100997	1	1	4	2	4	2	2	0	4	3	0	0
100998	0	0	5	1	3	0	1	0	4	6	0	2
100999	0	0	3	3	4	1	0	0	1	2	5	1
101000	1	0	1	5	1	2	2	1	0	9	2	0
101001	0	0	5	4	5	2	2	1	5	2	5	1
101002	1	0	2	1	1	0	0	0	5	8	4	1
101003	0	0	4	1	0	2	2	0	2	9	0	1
101004	0	1	5	0	4	2	0	1	2	9	0	0
101005	0	1	2	4	3	1	0	1	4	1	5	1
101006	0	0	0	3	0	2	0	0	3	0	2	1
101007	1	0	0	1	0	1	1	0	0	2	2	2
101008	0	1	3	1	5	0	0	0	4	6	4	2
101009	0	0	2	1	1	1	1	1	4	2	0	1
101010	0	1	2	5	1	0	1	0	5	10	2	2
101011	1	1	1	1	2	1	0	1	1	2	2	1
101012	0	1	4	4	5	2	1	1	1	9	5	1
101013	1	0	3	0	0	2	2	1	5	10	0	2
101014	0	1	0	1	4	2	0	1	1	4	1	0
101015	0	0	5	2	3	1	0	1	2	4	1	2
101016	1	0	3	5	4	2	2	1	0	4	1	2
101017	0	1	0	0	2	1	0	1	4	3	2	2
101018	0	0	5	2	1	1	2	0	4	6	2	0
101019	0	1	0	0	0	0	2	1	2	10	4	1
101020	0	1	2	3	4	0	1	0	5	0	2	2
101021	1	0	2	5	1	1	2	1	3	3	4	2
101022	1	1	4	4	2	2	2	0	2	9	4	1
101023	1	0	4	1	0	0	0	1	5	8	4	1
101024	1	0	2	2	2	2	0	0	0	8	5	2
101025	0	1	3	2	4	0	0	1	4	5	0	0
101026	1	1	2	3	4	1	0	1	4	6	0	2
101027	0	1	3	4	1	0	0	1	2	1	2	0
101028	1	1	3	2	5	0	0	0	2	2	3	2
101029	1	1	1	2	1	2	0	1	0	2	5	0
